1.000000000000000000e+00,-2.866363763809204102e+00,2.346949338912963867e+00,-4.053306579589843750e+00,3.983358860015869141e+00,-3.463185787200927734e+00,-1.280953049659729004e+00,-4.474763870239257812e+00,1.216655254364013672e+00,-2.309828758239746094e+00,-5.515507221221923828e+00,3.048392057418823242e+00,-7.128250598907470703e+00,5.955800879746675491e-03,-7.495187282562255859e+00,-2.510880231857299805e-01,-7.568015098571777344e+00,-1.222363281250000000e+01,-4.895174980163574219e+00,2.524967432022094727e+00,2.700131535530090332e-01,1.049731612205505371e+00,4.758402705192565918e-01,4.044800698757171631e-01,2.820297777652740479e-01,-5.069010853767395020e-01,-3.717410862445831299e-01,6.152569651603698730e-01,8.031628131866455078e-01,1.245299987792968750e+02
1.000000000000000000e+00,1.227614402770996094e+00,-6.689738035202026367e-01,-2.717848122119903564e-01,-5.894397497177124023e-01,-6.047949790954589844e-01,-3.502849638462066650e-01,-4.863645434379577637e-01,-1.080862898379564285e-02,-7.949441671371459961e-01,2.645447552204132080e-01,8.812680244445800781e-01,-3.247037529945373535e-01,-2.632637917995452881e-01,-1.112735390663146973e+00,-5.408495068550109863e-01,1.533411264419555664e+00,8.314425945281982422e-01,-4.733466804027557373e-01,1.190121293067932129e+00,2.737992107868194580e-01,-2.605472318828105927e-02,-2.952547669410705566e-01,-1.804585158824920654e-01,-4.365386664867401123e-01,4.946490526199340820e-01,-2.837382555007934570e-01,-1.128278672695159912e-03,3.507450222969055176e-02,9.801000213623046875e+01
1.000000000000000000e+00,4.473955631256103516e-01,2.481953859329223633e+00,-5.660813808441162109e+00,4.455922603607177734e+00,-2.443779706954956055e+00,-2.185040235519409180e+00,-4.716143131256103516e+00,1.249803304672241211e+00,-7.183260917663574219e-01,-5.390330314636230469e+00,6.454187393188476562e+00,-8.485346794128417969e+00,6.352813839912414551e-01,-7.019901752471923828e+00,5.398140549659729004e-01,-4.649864196777343750e+00,-6.288357734680175781e+00,-1.339312314987182617e+00,2.262984752655029297e+00,5.496129989624023438e-01,7.560525536537170410e-01,1.401677727699279785e-01,6.654111146926879883e-01,1.314637959003448486e-01,-1.908217430114746094e+00,3.348076045513153076e-01,7.485342621803283691e-01,1.754137873649597168e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.243848443031311035e+00,5.245257616043090820e-01,-5.388836264610290527e-01,1.209195971488952637e+00,4.795376062393188477e-01,-1.974287331104278564e-01,4.916625842452049255e-02,3.779163211584091187e-02,1.281185895204544067e-01,-5.529028773307800293e-01,-6.683588027954101562e-01,-8.188036680221557617e-01,-8.838320970535278320e-01,-9.945808649063110352e-01,1.506848692893981934e+00,6.240032911300659180e-01,7.057942748069763184e-01,5.241817831993103027e-01,-7.317498326301574707e-01,-1.715406477451324463e-01,-5.165988579392433167e-02,-8.408940583467483521e-02,-1.928463876247406006e-01,-9.173919558525085449e-01,6.819528341293334961e-01,-1.944185793399810791e-01,4.591714590787887573e-02,4.013599827885627747e-02,1.000000000000000000e+00
1.000000000000000000e+00,-2.003459453582763672e+00,-7.159041881561279297e+00,-4.050976276397705078e+00,1.309579730033874512e+00,-2.058101654052734375e+00,-9.862092882394790649e-02,2.880082845687866211e+00,-7.274840474128723145e-01,1.460380554199218750e+00,-1.531607985496520996e+00,-1.394328236579895020e+00,-2.207188010215759277e-01,-1.530990481376647949e+00,1.075247645378112793e+00,3.883832097053527832e-01,-6.606553792953491211e-01,9.332099556922912598e-02,3.357422351837158203e-01,5.755103752017021179e-02,3.973217010498046875e+00,1.244286775588989258e+00,-1.015232324600219727e+00,-1.800984859466552734e+00,6.575856208801269531e-01,-4.356172382831573486e-01,-8.945088982582092285e-01,-3.975573778152465820e-01,3.142617046833038330e-01,2.125870117187500000e+03
1.000000000000000000e+00,-1.783228874206542969e+00,3.402793645858764648e+00,-3.822742223739624023e+00,2.625368118286132812e+00,-1.976415395736694336e+00,-2.731688976287841797e+00,-3.430559158325195312e+00,1.413203477859497070e+00,-7.769414782524108887e-01,-6.199881553649902344e+00,4.366713523864746094e+00,-8.243262290954589844e+00,3.457611799240112305e-01,-6.590550422668457031e+00,2.655760943889617920e-01,-3.028452396392822266e+00,-4.214486122131347656e+00,-1.213607907295227051e+00,-2.654215991497039795e-01,3.640891015529632568e-01,4.540319442749023438e-01,-5.775257945060729980e-01,4.596653580665588379e-02,4.617000222206115723e-01,4.414616152644157410e-02,3.057044446468353271e-01,5.309810042381286621e-01,2.437455952167510986e-01,1.000000000000000000e+00
1.000000000000000000e+00,-2.234188842773437500e+01,1.553613376617431641e+01,-2.286522865295410156e+01,7.043373584747314453e+00,-1.418312931060791016e+01,-4.631448686122894287e-01,-2.821511268615722656e+01,-1.460779094696044922e+01,-9.481456756591796875e+00,-2.094919204711914062e+01,4.739582538604736328e+00,-1.192495441436767578e+01,-1.501411080360412598e+00,-3.836781501770019531e+00,-2.720328807830810547e+00,-8.880105972290039062e+00,-1.582513618469238281e+01,-6.750425338745117188e+00,-1.291881501674652100e-01,4.100018978118896484e+00,-9.110422134399414062e+00,4.158895015716552734e+00,1.412928462028503418e+00,3.828006684780120850e-01,4.471539556980133057e-01,-6.328163146972656250e-01,-4.380154132843017578e+00,-4.678628742694854736e-01,1.000000000000000000e+00
1.000000000000000000e+00,-9.378433227539062500e-01,3.462889432907104492e+00,-6.445104122161865234e+00,4.932198524475097656e+00,-2.233983039855957031e+00,-2.291561126708984375e+00,-5.695593833923339844e+00,1.338824629783630371e+00,-4.322376728057861328e+00,-8.099119186401367188e+00,7.182967185974121094e+00,-9.445943832397460938e+00,-3.146199584007263184e-01,-1.299146556854248047e+01,-1.363589316606521606e-01,-6.367524147033691406e+00,-1.273439407348632812e+01,-3.845129728317260742e+00,1.007667303085327148e+00,1.129532337188720703e+00,1.066550254821777344e+00,-5.216572880744934082e-01,-3.199172914028167725e-01,-4.058590829372406006e-01,9.068021774291992188e-01,1.165783882141113281e+00,1.374495387077331543e+00,7.298893332481384277e-01,0.000000000000000000e+00
1.000000000000000000e+00,-2.589617252349853516e+00,7.016714572906494141e+00,-1.370540714263916016e+01,1.034322834014892578e+01,-2.954461097717285156e+00,-3.055115699768066406e+00,-9.301288604736328125e+00,3.349573373794555664e+00,-5.654211997985839844e+00,-1.185386657714843750e+01,1.166920471191406250e+01,-1.722866249084472656e+01,5.557156726717948914e-02,-1.849377250671386719e+01,-3.041720986366271973e-01,-1.062949752807617188e+01,-1.444121074676513672e+01,-5.105486392974853516e+00,1.270226240158081055e+00,1.488855242729187012e+00,1.887737751007080078e+00,3.339981734752655029e-01,2.876590490341186523e-01,-1.186406373977661133e+00,-6.902726888656616211e-01,6.317037940025329590e-01,1.934220790863037109e+00,7.896871566772460938e-01,1.000000000000000000e+00
1.000000000000000000e+00,-1.139772701263427734e+01,7.763953208923339844e+00,-1.857230758666992188e+01,6.711855411529541016e+00,-1.017421531677246094e+01,-4.395918369293212891e+00,-1.589378833770751953e+01,2.083012580871582031e+00,-4.988837242126464844e+00,-1.534609889984130859e+01,7.093182086944580078e+00,-1.497975444793701172e+01,-1.482880413532257080e-01,-9.935679435729980469e+00,-1.161999344825744629e+00,-1.164683341979980469e+01,-1.838385200500488281e+01,-7.402730941772460938e+00,1.941696763038635254e+00,2.088791280984878540e-01,3.390073776245117188e-01,1.342922568321228027e+00,2.392173707485198975e-01,5.346441864967346191e-01,-1.749649047851562500e-01,-5.002404451370239258e-01,-1.722060322761535645e+00,-5.743393898010253906e-01,1.139999961853027344e+01
1.000000000000000000e+00,-6.185857295989990234e+00,7.102984905242919922e+00,-1.303045558929443359e+01,8.010823249816894531e+00,-7.885237216949462891e+00,-3.974550008773803711e+00,-1.222960758209228516e+01,4.971231937408447266e+00,-4.248307228088378906e+00,-1.296548080444335938e+01,8.688307762145996094e+00,-1.718291854858398438e+01,6.957691162824630737e-02,-1.411615562438964844e+01,9.590317010879516602e-01,-1.237533378601074219e+01,-1.871676445007324219e+01,-6.522014617919921875e+00,3.517954826354980469e+00,4.839301109313964844e-01,2.502772331237792969e+00,4.816913008689880371e-01,4.809579849243164062e-01,3.603186309337615967e-01,-2.933543026447296143e-01,-1.991931647062301636e-01,-2.039173245429992676e-01,3.989271819591522217e-01,4.490000152587890625e+01
1.000000000000000000e+00,5.107548460364341736e-02,1.310426473617553711e+00,7.332220673561096191e-01,2.620281934738159180e+00,1.402357578277587891e+00,5.284885764122009277e-01,1.086014389991760254e+00,-1.464227139949798584e-01,-1.724332928657531738e+00,1.280166745185852051e+00,4.708647131919860840e-01,4.355419576168060303e-01,5.949741005897521973e-01,-1.420986056327819824e-01,-2.024734497070312500e+00,8.282906413078308105e-01,-1.274787187576293945e+00,1.342772990465164185e-01,-1.489434242248535156e+00,-1.258769929409027100e-01,2.299361377954483032e-01,7.669265866279602051e-01,-1.896236687898635864e-01,7.668529748916625977e-01,-1.414007544517517090e-01,-7.727795839309692383e-02,-2.975953817367553711e-01,-2.218160331249237061e-01,2.470000028610229492e+00
1.000000000000000000e+00,-2.857169866561889648e+00,4.045601367950439453e+00,-4.197299003601074219e+00,5.487198829650878906e+00,-3.070776224136352539e+00,-1.422686338424682617e+00,-5.651313781738281250e+00,2.019657373428344727e+00,-5.015491008758544922e+00,-6.319707393646240234e+00,3.779602289199829102e+00,-8.077094078063964844e+00,1.440888881683349609e+00,-7.891908645629882812e+00,5.304527878761291504e-01,-7.954070091247558594e+00,-1.426505565643310547e+01,-5.771064281463623047e+00,2.892169713973999023e+00,9.816087484359741211e-01,1.080322742462158203e+00,-5.613841414451599121e-01,1.026784256100654602e-01,-6.719472259283065796e-02,-4.769311845302581787e-01,-1.037163585424423218e-01,1.166961550712585449e+00,6.636320948600769043e-01,1.000000000000000000e+00
1.000000000000000000e+00,-1.120546150207519531e+01,7.914633274078369141e+00,-1.398775196075439453e+01,4.333341121673583984e+00,-8.484969139099121094e+00,-3.506561279296875000e+00,-8.935242652893066406e+00,7.704449176788330078e+00,-2.336584091186523438e+00,-5.927359104156494141e+00,2.470401048660278320e+00,-5.788516998291015625e+00,-3.919392526149749756e-01,-6.527462005615234375e+00,8.998593688011169434e-01,-3.847292900085449219e+00,-6.700637340545654297e+00,-2.492616176605224609e+00,4.695543050765991211e-01,8.609117269515991211e-01,9.425933361053466797e-01,-9.878481030464172363e-01,-2.794463038444519043e-01,-2.729922533035278320e-02,6.443442106246948242e-01,-2.630779147148132324e-01,1.084022521972656250e+00,2.119333595037460327e-01,9.998999786376953125e+01
1.000000000000000000e+00,1.176632642745971680e+00,3.141918182373046875e+00,-6.140444755554199219e+00,5.521820545196533203e+00,1.768514871597290039e+00,-1.727185726165771484e+00,-9.324288964271545410e-01,2.927965521812438965e-01,-3.156826496124267578e+00,-3.898240327835083008e+00,4.776720523834228516e+00,-4.152498722076416016e+00,-4.729908108711242676e-01,-1.025885105133056641e+01,-5.334556102752685547e-01,4.581385552883148193e-01,1.676017940044403076e-01,1.404310941696166992e+00,-1.874015212059020996e+00,3.295679688453674316e-01,1.293716281652450562e-01,-8.030208349227905273e-01,-7.409835606813430786e-02,-3.108440525829792023e-02,3.753662109375000000e-01,6.589678674936294556e-02,4.882577359676361084e-01,3.258716166019439697e-01,0.000000000000000000e+00
1.000000000000000000e+00,-1.298443198204040527e+00,1.948100447654724121e+00,-4.509946823120117188e+00,1.305804729461669922e+00,-1.948592811822891235e-02,-5.092377662658691406e-01,-2.643397569656372070e+00,1.283545136451721191e+00,-2.515355587005615234e+00,-4.501314640045166016e+00,2.093075037002563477e+00,-5.418889045715332031e+00,-1.247013688087463379e+00,-3.828268289566040039e+00,3.990503251552581787e-01,-6.366499423980712891e+00,-7.550968170166015625e+00,-4.902766704559326172e+00,1.528920382261276245e-01,2.504154443740844727e-01,1.178031921386718750e+00,1.360988616943359375e+00,-2.720130681991577148e-01,-3.259479105472564697e-01,2.907026708126068115e-01,8.412945866584777832e-01,6.430942416191101074e-01,2.011557519435882568e-01,9.999999776482582092e-03
